zp,mu,absmagnitude,magnitude,time,e_absmagnitude,upperlimit,z,instrument,e_magnitude,e_flux,name,flux,band,e_zp,facility
-48.6,37.65880949200498,-13.906756168984593,23.752053323020384,58153.399982,26.991723863810957,False,0.07944,Kepler,8.334260086692552,2.7963303404355267e-29,2017jgh,1.1459843078101981e-29,K,0.0,Kepler
-48.6,37.65880949200498,-15.287639041040713,22.371170450964264,58153.420415,7.5698074028903815,False,0.07944,Kepler,10.424651776995145,2.7963303404355267e-29,2017jgh,4.088197041581933e-29,K,0.0,Kepler
-48.6,37.65880949200498,-12.999341582464858,24.65946790954012,58153.440849,62.24465483946279,False,0.07944,Kepler,-4.247272742558187,2.7963303404355267e-29,2017jgh,-4.968357477933666e-30,K,0.0,Kepler
-48.6,37.65880949200498,-14.443424481729814,23.215385010275163,58153.481716,16.44829987599824,False,0.07944,Kepler,-10.746344484452475,2.7963303404355267e-29,2017jgh,-1.878650514982004e-29,K,0.0,Kepler
-48.6,37.65880949200498,-14.508881404886601,23.149928087118376,58153.502149,15.483532059089692,False,0.07944,Kepler,-10.945756348772107,2.7963303404355267e-29,2017jgh,-1.9953944739720839e-29,K,0.0,Kepler
-48.6,37.65880949200498,-12.907510576955339,24.751298915049638,58153.522583,67.7254677678627,False,0.07944,Kepler,3.9360924617049173,2.7963303404355267e-29,2017jgh,4.565416814287427e-30,K,0.0,Kepler
-48.6,37.65880949200498,-12.807378682579191,24.851430809425786,58153.543017,74.22493611616828,False,0.07944,Kepler,-3.6196731973963345,2.7963303404355267e-29,2017jgh,-4.163203847374638e-30,K,0.0,Kepler
-48.6,37.65880949200498,-16.066360929823524,21.592448562181453,58153.56345,3.696220561940846,False,0.07944,Kepler,6.485960134063876,2.7963303404355267e-29,2017jgh,8.375689618387304e-29,K,0.0,Kepler
-48.6,37.65880949200498,-13.588089358170983,24.070720133833994,58153.583884,36.18204180335601,False,0.07944,Kepler,-6.72731898812373,2.7963303404355267e-29,2017jgh,-8.544997627314022e-30,K,0.0,Kepler
-48.6,37.65880949200498,-12.84636738886433,24.812442103140647,58153.604318,71.66409554626428,False,0.07944,Kepler,3.740091865075066,2.7963303404355267e-29,2017jgh,4.3154208818662514e-30,K,0.0,Kepler
-48.6,37.65880949200498,-13.8029338652534,23.855875626751576,58153.624751,29.687484231576434,False,0.07944,Kepler,7.802642369584679,2.7963303404355267e-29,2017jgh,1.0414771579817936e-29,K,0.0,Kepler
-48.6,37.65880949200498,-14.575007089386268,23.08380240261871,58153.645185,14.585298915181319,False,0.07944,Kepler,11.114143328534126,2.7963303404355267e-29,2017jgh,2.120699035938907e-29,K,0.0,Kepler
-48.6,37.65880949200498,-15.399765474850788,22.25904401715419,58153.665618,6.8285137188452385,False,0.07944,Kepler,9.946271943384048,2.7963303404355267e-29,2017jgh,4.532965285445889e-29,K,0.0,Kepler
-48.6,37.65880949200498,-14.66618813827943,22.992621353725546,58153.686052,13.402008052979001,False,0.07944,Kepler,11.28637096590603,2.7963303404355267e-29,2017jgh,2.3064893758918316e-29,K,0.0,Kepler
-48.6,37.65880949200498,-15.566813227983708,22.09199626402127,58153.706486,5.85142432649637,False,0.07944,Kepler,9.130529380729918,2.7963303404355267e-29,2017jgh,5.286904850524509e-29,K,0.0,Kepler
-48.6,37.65880949200498,-15.569174263177622,22.089635228827355,58153.726919,5.839320006020504,False,0.07944,Kepler,9.118372338994424,2.7963303404355267e-29,2017jgh,5.298414230487536e-29,K,0.0,Kepler
-48.6,37.65880949200498,-15.322691165215339,22.336118326789638,58153.767786,7.32189559984431,False,0.07944,Kepler,10.282590523764576,2.7963303404355267e-29,2017jgh,4.2223348252651615e-29,K,0.0,Kepler
-48.6,37.65880949200498,-14.714516226979121,22.944293265025856,58153.78822,12.82465337128117,False,0.07944,Kepler,11.347524302153232,2.7963303404355267e-29,2017jgh,2.411474611773138e-29,K,0.0,Kepler
-48.6,37.65880949200498,-15.00708599106165,22.651723500943326,58153.808654,9.78114622863669,False,0.07944,Kepler,-11.242914993238323,2.7963303404355267e-29,2017jgh,-3.157261833145555e-29,K,0.0,Kepler
-48.6,37.65880949200498,-13.612458651570002,24.046350840434975,58153.829087,35.35047164182792,False,0.07944,Kepler,6.8462104812011,2.7963303404355267e-29,2017jgh,8.738958235855557e-30,K,0.0,Kepler
-48.6,37.65880949200498,-15.275976454372817,22.38283303763216,58153.849521,7.644479564981697,False,0.07944,Kepler,10.470256075008946,2.7963303404355267e-29,2017jgh,4.0445181152615327e-29,K,0.0,Kepler
-48.6,37.65880949200498,-15.288989389741396,22.36982010226358,58153.869954,7.549142952580438,False,0.07944,Kepler,10.419316557885086,2.7963303404355267e-29,2017jgh,4.093284765402476e-29,K,0.0,Kepler
-48.6,37.65880949200498,-14.543099738157174,23.115709753847803,58153.890388,14.999951911633158,False,0.07944,Kepler,11.037240284810254,2.7963303404355267e-29,2017jgh,2.059283304332268e-29,K,0.0,Kepler
-48.6,37.65880949200498,-14.485872031263789,23.17293746074119,58153.910822,15.80041580698257,False,0.07944,Kepler,-10.879206784051798,2.7963303404355267e-29,2017jgh,-1.9535521792985974e-29,K,0.0,Kepler
-48.6,37.65880949200498,-14.046112229432701,23.612697262572276,58153.931255,23.711622736459393,False,0.07944,Kepler,9.03963698881841,2.7963303404355267e-29,2017jgh,1.3029300333953435e-29,K,0.0,Kepler
-48.6,37.65880949200498,-13.23635716639081,24.422452325614167,58153.951689,49.97426851938439,False,0.07944,Kepler,-5.146436756662011,2.7963303404355267e-29,2017jgh,-6.18043537668743e-30,K,0.0,Kepler
-48.6,37.65880949200498,-14.09777806992583,23.561031422079147,58153.972122,22.586924775881563,False,0.07944,Kepler,-9.29392313800471,2.7963303404355267e-29,2017jgh,-1.3664301345809573e-29,K,0.0,Kepler
